"WinterNr";"CountNr";"date";"year";"month";"day";"Room";"Category";"ObjectType";"Mdau";"Mmyo";"Mnat";"Mbra";"Paur";"Eser";"ObjectID"
24;1;"29/11/24";2024;11;29;"11";"object";"tunnel";2;0;0;0;0;0;52
24;2;"18/12/24";2024;12;18;"10";"object";"brick_large";0;3;0;0;0;0;28
24;2;"18/12/24";2024;12;18;"10";"object";"tunnel";1;0;0;0;0;0;40
24;2;"18/12/24";2024;12;18;"10";"room";"room";12;3;2;0;0;0;23
24;2;"18/12/24";2024;12;18;"10";"object";"pile";1;0;0;0;0;0;41
24;2;"18/12/24";2024;12;18;"10";"object";"pile";2;0;0;0;0;0;43
24;2;"18/12/24";2024;12;18;"10";"object";"brick_large";0;1;1;0;0;0;34
24;2;"18/12/24";2024;12;18;"10";"object";"brick_large";0;0;1;0;0;0;32
24;2;"18/12/24";2024;12;18;"10";"object";"brick_large";1;0;0;0;0;0;31
24;2;"18/12/24";2024;12;18;"9";"room";"room";5;0;1;0;0;0;463
24;2;"18/12/24";2024;12;18;"9";"object";"brick_large";0;0;1;0;0;0;474
24;2;"18/12/24";2024;12;18;"9";"object";NA;0;0;1;0;0;0;465
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;554
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;553
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;490
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;498
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;504
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;505
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;508
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;513
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;509
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;523
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;525
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;533
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;540
24;2;"18/12/24";2024;12;18;"9";"object";"wall";1;0;0;0;0;0;545
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;548
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;547
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;546
24;2;"18/12/24";2024;12;18;"9";"object";"wall";0;0;1;0;0;0;551
24;2;"18/12/24";2024;12;18;"9";"object";"crevice";2;0;0;0;0;0;475
24;2;"18/12/24";2024;12;18;"8";"object";"brick_large";1;0;0;0;0;0;446
24;2;"18/12/24";2024;12;18;"8";"object";"tunnel";2;0;1;0;0;0;458
24;2;"18/12/24";2024;12;18;"8";"object";"crevice";0;0;1;0;0;0;459
24;2;"18/12/24";2024;12;18;"8";"room";"room";10;0;2;0;1;0;442
24;2;"18/12/24";2024;12;18;"8";"object";"tunnel";2;0;0;0;0;0;460
24;2;"18/12/24";2024;12;18;"8";"object";"crevice";1;0;0;0;0;0;451
24;2;"18/12/24";2024;12;18;"8";"object";"brick_flat";0;0;1;0;0;0;455
24;2;"18/12/24";2024;12;18;"7";"room";"room";1;0;0;0;0;0;395
24;2;"18/12/24";2024;12;18;"7";"object";"brick_flat";1;0;1;0;0;0;399
24;2;"18/12/24";2024;12;18;"7";"object";"brick_flat";1;0;0;0;0;0;408
24;2;"18/12/24";2024;12;18;"7";"object";"brick_flat";0;0;1;0;0;0;416
24;2;"18/12/24";2024;12;18;"7";"object";"brick_flat";3;0;1;0;0;0;417
24;2;"18/12/24";2024;12;18;"7";"object";"wall";0;0;1;0;0;0;440
24;2;"18/12/24";2024;12;18;"7";"object";"wall";0;0;1;0;0;0;419
24;2;"18/12/24";2024;12;18;"7";"object";"wall";0;0;1;0;0;0;421
24;2;"18/12/24";2024;12;18;"7";"object";"wall";1;0;0;0;0;0;430
24;2;"18/12/24";2024;12;18;"7";"object";"wall";1;0;0;0;0;0;436
24;2;"18/12/24";2024;12;18;"6";"room";"room";3;0;0;0;0;0;347
24;2;"18/12/24";2024;12;18;"6";"object";"chimney";1;4;0;0;0;0;367
24;2;"18/12/24";2024;12;18;"6";"object";"crevice";0;0;1;0;0;0;384
24;2;"18/12/24";2024;12;18;"6";"object";"crevice";0;0;1;0;0;0;387
24;2;"18/12/24";2024;12;18;"6";"object";"crevice";1;0;0;0;0;0;380
24;2;"18/12/24";2024;12;18;"6";"object";"crevice";1;0;0;0;0;0;382
24;2;"18/12/24";2024;12;18;"6";"object";"crevice";1;0;0;0;0;0;388
24;2;"18/12/24";2024;12;18;"6";"object";"brick_large";0;0;1;0;0;0;360
24;2;"18/12/24";2024;12;18;"5";"room";"room";2;0;1;0;0;0;298
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;308
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;310
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;311
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;317
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;322
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;0;1;0;0;325
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";1;0;0;0;0;0;323
24;2;"18/12/24";2024;12;18;"5";"object";"crevice";0;0;1;0;0;0;324
24;2;"18/12/24";2024;12;18;"5";"object";"chimney";0;2;0;0;0;0;332
24;2;"18/12/24";2024;12;18;"5";"object";"other";0;0;1;0;0;0;335
24;2;"18/12/24";2024;12;18;"5";"object";"brick_flat";0;0;2;0;0;0;344
24;2;"18/12/24";2024;12;18;"5";"object";"brick_flat";0;0;1;0;0;0;342
24;2;"18/12/24";2024;12;18;"5";"object";"brick_flat";0;0;1;0;0;0;328
24;2;"18/12/24";2024;12;18;"4";"room";"room";6;2;8;0;0;0;259
24;2;"18/12/24";2024;12;18;"4";"object";"crevice";0;1;0;0;0;0;264
24;2;"18/12/24";2024;12;18;"4";"object";"crevice";4;0;1;0;0;0;263
24;2;"18/12/24";2024;12;18;"4";"object";"crevice";0;0;1;0;0;0;266
24;2;"18/12/24";2024;12;18;"4";"object";"brick_flat";0;1;0;0;0;0;286
24;2;"18/12/24";2024;12;18;"4";"object";"brick_flat";0;0;1;0;0;0;275
24;2;"18/12/24";2024;12;18;"2";"room";"room";0;1;6;0;0;0;102
24;2;"18/12/24";2024;12;18;"2";"object";NA;0;1;0;0;0;0;182
24;2;"18/12/24";2024;12;18;"2";"object";NA;0;0;1;0;0;0;184
24;2;"18/12/24";2024;12;18;"2";"object";"wall";1;0;0;0;0;0;171
24;2;"18/12/24";2024;12;18;"2";"object";"pile";2;0;0;0;0;0;173
24;2;"18/12/24";2024;12;18;"2";"object";NA;1;0;0;0;0;0;140
24;2;"18/12/24";2024;12;18;"2";"object";"wall";0;0;1;0;0;0;106
24;2;"18/12/24";2024;12;18;"2";"object";"wall";0;0;1;0;0;0;128
24;2;"18/12/24";2024;12;18;"2";"object";"wall";0;0;1;0;0;0;136
24;2;"18/12/24";2024;12;18;"2";"object";"wall";1;0;0;0;0;0;145
24;2;"18/12/24";2024;12;18;"2";"object";"wall";0;0;1;0;0;0;149
24;2;"18/12/24";2024;12;18;"2";"object";"wall";1;0;0;0;0;0;157
24;2;"18/12/24";2024;12;18;"2";"object";"wall";0;0;1;0;0;0;162
24;2;"18/12/24";2024;12;18;"2";"object";"wall";1;0;0;0;0;0;167
24;2;"18/12/24";2024;12;18;"2";"object";"room";0;0;1;0;0;0;105
24;2;"18/12/24";2024;12;18;"3";"room";"room";9;1;10;0;0;0;195
24;2;"18/12/24";2024;12;18;"3";"object";"wall";0;0;1;0;0;0;249
24;2;"18/12/24";2024;12;18;"3";"object";"wall";1;0;0;0;0;0;239
24;2;"18/12/24";2024;12;18;"3";"object";"other";0;0;1;0;0;0;258
24;2;"18/12/24";2024;12;18;"3";"object";"chimney";0;3;0;0;0;0;198
24;2;"18/12/24";2024;12;18;"3";"object";"other";0;1;0;0;0;0;196
24;2;"18/12/24";2024;12;18;"1";"room";"room";1;2;1;0;2;0;1
24;2;"18/12/24";2024;12;18;"2";"object";"room";1;0;0;0;0;0;103
24;2;"18/12/24";2024;12;18;"1";"object";"brick_flat";1;0;0;0;0;0;21
24;2;"18/12/24";2024;12;18;"12";"room";"room";2;1;0;0;0;0;59
24;2;"18/12/24";2024;12;18;"12";"object";"pile";2;0;0;0;0;0;99
24;2;"18/12/24";2024;12;18;"12";"object";"pile";1;0;0;0;0;0;98
24;2;"18/12/24";2024;12;18;"12";"object";"wall";1;0;0;0;0;0;65
24;2;"18/12/24";2024;12;18;"12";"object";"wall";1;0;1;0;0;0;75
24;2;"18/12/24";2024;12;18;"12";"object";"brick_flat";0;1;0;0;0;0;89
24;2;"18/12/24";2024;12;18;"12";"object";"room";2;0;2;0;0;0;100
24;2;"18/12/24";2024;12;18;"11";"object";NA;1;0;0;0;0;0;46
24;2;"18/12/24";2024;12;18;"11";"room";"room";3;1;1;0;0;0;45
24;2;"18/12/24";2024;12;18;"11";"object";"chimney";1;1;0;0;0;0;47
24;2;"18/12/24";2024;12;18;"11";"object";"tunnel";0;0;1;0;0;0;52
24;3;"11/01/25";2025;1;11;"10";"object";"brick_large";0;3;0;0;0;0;25
24;3;"11/01/25";2025;1;11;"10";"object";"tunnel";2;0;0;0;0;0;40
24;3;"11/01/25";2025;1;11;"10";"room";"room";11;2;4;0;1;0;23
24;3;"11/01/25";2025;1;11;"10";"object";"pile";0;0;1;0;0;0;41
24;3;"11/01/25";2025;1;11;"10";"object";"pile";1;0;0;0;0;0;43
24;3;"11/01/25";2025;1;11;"10";"object";"brick_large";0;3;0;0;0;0;32
24;3;"11/01/25";2025;1;11;"10";"object";"brick_large";0;1;1;0;0;0;33
24;3;"11/01/25";2025;1;11;"10";"object";"brick_large";0;3;0;0;0;0;34
24;3;"11/01/25";2025;1;11;"10";"object";"brick_flat";0;0;1;0;0;0;38
24;3;"11/01/25";2025;1;11;"10";"object";"brick_flat";0;0;1;0;0;0;39
24;3;"11/01/25";2025;1;11;"10";"object";"brick_large";1;0;1;0;0;0;446
24;3;"11/01/25";2025;1;11;"10";"object";"tunnel";0;0;1;0;0;0;458
24;3;"11/01/25";2025;1;11;"10";"object";"crevice";0;0;1;0;0;0;459
24;3;"11/01/25";2025;1;11;"8";"room";"room";6;0;2;0;2;0;442
24;3;"11/01/25";2025;1;11;"8";"object";"crevice";0;0;1;0;0;0;452
24;3;"11/01/25";2025;1;11;"8";"object";"chimney";3;1;0;0;0;0;454
24;3;"11/01/25";2025;1;11;"8";"object";"brick_flat";0;0;2;0;0;0;455
24;3;"11/01/25";2025;1;11;"8";"object";"brick_flat";0;0;2;0;0;0;457
24;3;"11/01/25";2025;1;11;"9";"room";"room";7;0;0;0;0;0;463
24;3;"11/01/25";2025;1;11;"9";"object";"crevice";1;0;0;0;0;0;475
24;3;"11/01/25";2025;1;11;"9";"object";"brick_flat";0;0;2;0;0;0;477
24;3;"11/01/25";2025;1;11;"9";"object";"brick_large";0;0;1;0;0;0;468
24;3;"11/01/25";2025;1;11;"9";"object";"brick_large";0;0;2;0;0;0;470
24;3;"11/01/25";2025;1;11;"9";"object";"crevice";1;0;0;0;0;0;555
24;3;"11/01/25";2025;1;11;"9";"object";NA;0;0;1;0;0;0;465
24;3;"11/01/25";2025;1;11;"9";"object";"crevice";0;0;1;0;0;0;466
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;554
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;0;0;0;0;553
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;0;0;0;0;552
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;487
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;490
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;505
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;2;0;0;0;517
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;513
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;509
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;0;0;0;0;524
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;0;0;0;0;529
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;1;0;0;0;533
24;3;"11/01/25";2025;1;11;"9";"object";NA;0;0;1;0;0;0;532
24;3;"11/01/25";2025;1;11;"9";"object";"wall";1;0;0;0;0;0;531
24;3;"11/01/25";2025;1;11;"9";"object";"wall";0;0;1;0;0;0;547
24;3;"11/01/25";2025;1;11;"7";"room";"room";3;0;0;0;0;0;395
24;3;"11/01/25";2025;1;11;"7";"object";"crevice";0;0;1;0;0;0;404
24;3;"11/01/25";2025;1;11;"7";"object";"brick_large";0;0;2;0;0;0;403
24;3;"11/01/25";2025;1;11;"7";"object";"brick_large";0;0;1;0;0;0;402
24;3;"11/01/25";2025;1;11;"7";"object";"brick_large";0;0;2;0;0;0;401
24;3;"11/01/25";2025;1;11;"7";"object";NA;0;0;3;0;0;0;406
24;3;"11/01/25";2025;1;11;"7";"object";NA;1;0;0;0;0;0;396
24;3;"11/01/25";2025;1;11;"7";"object";"brick_flat";0;0;2;0;0;0;409
24;3;"11/01/25";2025;1;11;"7";"object";"brick_flat";2;0;0;0;0;0;417
24;3;"11/01/25";2025;1;11;"7";"object";"brick_flat";0;0;1;0;0;0;416
24;3;"11/01/25";2025;1;11;"7";"object";"brick_flat";0;0;1;0;0;0;415
24;3;"11/01/25";2025;1;11;"7";"object";"brick_flat";0;0;1;0;0;0;414
24;3;"11/01/25";2025;1;11;"7";"object";"wall";0;0;1;0;0;0;419
24;3;"11/01/25";2025;1;11;"7";"object";"wall";1;0;1;0;0;0;428
24;3;"11/01/25";2025;1;11;"6";"room";"room";3;0;0;0;0;0;347
24;3;"11/01/25";2025;1;11;"6";"object";"brick_flat";0;0;1;0;0;0;349
24;3;"11/01/25";2025;1;11;"6";"object";"crevice";1;0;0;0;0;0;382
24;3;"11/01/25";2025;1;11;"6";"object";"crevice";0;0;1;0;0;0;384
24;3;"11/01/25";2025;1;11;"6";"object";"crevice";1;0;0;0;0;0;391
24;3;"11/01/25";2025;1;11;"6";"object";"chimney";3;4;0;0;0;0;367
24;3;"11/01/25";2025;1;11;"6";"object";"brick_flat";1;0;0;0;0;0;374
24;3;"11/01/25";2025;1;11;"6";"object";"brick_large";1;0;0;0;0;0;362
24;3;"11/01/25";2025;1;11;"5";"object";"brick_flat";0;0;1;0;0;0;314
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";0;0;1;0;0;0;308
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";0;0;1;0;0;0;317
24;3;"11/01/25";2025;1;11;"5";"room";"room";6;1;2;0;0;0;298
24;3;"11/01/25";2025;1;11;"5";"object";NA;0;0;1;0;0;0;320
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";0;0;1;0;0;0;322
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";0;0;1;0;0;0;324
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";1;0;0;0;0;0;330
24;3;"11/01/25";2025;1;11;"5";"object";"crevice";0;0;0;1;0;0;325
24;3;"11/01/25";2025;1;11;"5";"object";"brick_flat";0;1;1;0;0;0;327
24;3;"11/01/25";2025;1;11;"5";"object";"brick_flat";1;0;1;0;0;0;344
24;3;"11/01/25";2025;1;11;"4";"room";"room";5;2;7;0;0;0;259
24;3;"11/01/25";2025;1;11;"4";"object";"brick_flat";0;0;1;0;0;0;276
24;3;"11/01/25";2025;1;11;"4";"object";"other";0;0;1;0;0;0;262
24;3;"11/01/25";2025;1;11;"4";"object";"brick_flat";0;1;0;0;0;0;291
24;3;"11/01/25";2025;1;11;"4";"object";"brick_flat";0;0;1;0;0;0;268
24;3;"11/01/25";2025;1;11;"4";"object";"other";0;0;1;0;0;0;282
24;3;"11/01/25";2025;1;11;"4";"object";"brick_flat";0;1;0;0;0;0;286
24;3;"11/01/25";2025;1;11;"4";"object";"crevice";0;2;0;0;0;0;264
24;3;"11/01/25";2025;1;11;"4";"object";"crevice";0;1;0;0;0;0;265
24;3;"11/01/25";2025;1;11;"4";"object";"crevice";1;0;0;0;0;0;263
24;3;"11/01/25";2025;1;11;"4";"object";"crevice";1;0;0;0;0;0;266
24;3;"11/01/25";2025;1;11;"2";"room";"room";2;4;12;0;0;0;102
24;3;"11/01/25";2025;1;11;"2";"object";"pile";3;0;0;0;0;0;173
24;3;"11/01/25";2025;1;11;"2";"object";"brick_flat";0;0;2;0;0;0;177
24;3;"11/01/25";2025;1;11;"2";"object";"wall";0;0;1;0;0;0;107
24;3;"11/01/25";2025;1;11;"2";"object";"wall";0;0;1;0;0;0;124
24;3;"11/01/25";2025;1;11;"2";"object";"wall";1;0;0;0;0;0;130
24;3;"11/01/25";2025;1;11;"2";"object";"wall";0;0;1;0;0;0;144
24;3;"11/01/25";2025;1;11;"2";"object";"wall";1;0;0;0;0;0;168
24;3;"11/01/25";2025;1;11;"2";"object";"room";0;0;1;0;0;0;105
24;3;"11/01/25";2025;1;11;"3";"room";"room";5;1;14;0;0;0;195
24;3;"11/01/25";2025;1;11;"3";"object";"other";0;0;1;0;0;0;258
24;3;"11/01/25";2025;1;11;"3";"object";"chimney";1;3;0;0;0;0;198
24;3;"11/01/25";2025;1;11;"3";"object";"wall";1;0;0;0;0;0;244
24;3;"11/01/25";2025;1;11;"1";"room";"room";1;1;1;0;2;0;1
24;3;"11/01/25";2025;1;11;"1";"object";"brick_flat";0;0;1;0;0;0;14
24;3;"11/01/25";2025;1;11;"1";"object";"brick_flat";1;0;0;0;0;0;20
24;3;"11/01/25";2025;1;11;"12";"object";"brick_flat";1;0;0;0;0;0;96
24;3;"11/01/25";2025;1;11;"12";"object";"pile";3;0;0;0;0;0;99
24;3;"11/01/25";2025;1;11;"12";"object";"brick_flat";0;0;1;0;0;0;91
24;3;"11/01/25";2025;1;11;"12";"object";"wall";0;0;1;0;0;0;78
24;3;"11/01/25";2025;1;11;"12";"room";"room";2;1;0;0;0;0;59
24;3;"11/01/25";2025;1;11;"12";"object";"room";2;0;1;0;0;0;100
24;3;"11/01/25";2025;1;11;"12";"object";"room";2;0;0;0;0;0;60
24;3;"11/01/25";2025;1;11;"11";"room";"room";3;1;2;0;0;0;45
24;3;"11/01/25";2025;1;11;"11";"object";"chimney";0;1;0;0;0;0;47
24;3;"11/01/25";2025;1;11;"11";"object";"chimney";0;0;2;0;0;0;51
24;3;"11/01/25";2025;1;11;"11";"object";"tunnel";1;0;1;0;0;0;52
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";0;3;0;0;0;0;25
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";0;1;0;0;0;0;28
24;4;"27/01/25";2025;1;27;"10";"object";"tunnel";2;0;0;0;0;0;40
24;4;"27/01/25";2025;1;27;"10";"room";"room";10;2;1;0;1;0;23
24;4;"27/01/25";2025;1;27;"10";"object";"pile";1;0;0;0;0;0;41
24;4;"27/01/25";2025;1;27;"10";"object";"pile";1;0;0;0;0;0;43
24;4;"27/01/25";2025;1;27;"10";"object";"tunnel";2;0;0;0;0;0;42
24;4;"27/01/25";2025;1;27;"10";"object";"brick_flat";0;0;1;0;0;0;37
24;4;"27/01/25";2025;1;27;"10";"object";"brick_flat";0;0;2;0;0;0;38
24;4;"27/01/25";2025;1;27;"10";"object";"brick_flat";1;0;1;0;0;0;39
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";0;3;0;0;0;0;32
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";0;3;1;0;0;0;33
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";0;2;1;0;0;0;34
24;4;"27/01/25";2025;1;27;"10";"object";"brick_large";2;2;0;0;0;0;31
24;4;"27/01/25";2025;1;27;"8";"room";"room";4;0;2;0;3;0;442
24;4;"27/01/25";2025;1;27;"8";"object";"tunnel";2;0;0;0;0;0;458
24;4;"27/01/25";2025;1;27;"8";"object";"brick_large";0;2;0;0;0;0;449
24;4;"27/01/25";2025;1;27;"8";"object";"brick_flat";0;0;3;0;0;0;455
24;4;"27/01/25";2025;1;27;"8";"object";"chimney";3;0;0;0;0;0;454
24;4;"27/01/25";2025;1;27;"8";"object";"brick_flat";0;0;2;0;0;0;457
24;4;"27/01/25";2025;1;27;"9";"object";"crevice";1;0;0;0;0;0;475
24;4;"27/01/25";2025;1;27;"9";"room";"room";9;0;1;0;0;0;463
24;4;"27/01/25";2025;1;27;"9";"object";"brick_flat";0;0;2;0;0;0;478
24;4;"27/01/25";2025;1;27;"9";"object";"brick_flat";0;0;2;0;0;0;479
24;4;"27/01/25";2025;1;27;"9";"object";"brick_flat";1;0;1;0;0;0;481
24;4;"27/01/25";2025;1;27;"9";"object";"brick_flat";0;0;2;0;0;0;482
24;4;"27/01/25";2025;1;27;"9";"object";"crevice";1;0;0;0;0;0;555
24;4;"27/01/25";2025;1;27;"9";"object";"brick_large";0;0;4;0;0;0;470
24;4;"27/01/25";2025;1;27;"9";"object";NA;0;0;1;0;0;0;465
24;4;"27/01/25";2025;1;27;"9";"object";"crevice";0;0;1;0;0;0;466
24;4;"27/01/25";2025;1;27;"9";"object";"crevice";1;0;0;0;0;0;557
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;486
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;553
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;490
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;504
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;507
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;522
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;517
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;513
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;523
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;524
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;526
24;4;"27/01/25";2025;1;27;"9";"object";NA;1;0;0;0;0;0;532
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;537
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;541
24;4;"27/01/25";2025;1;27;"9";"object";"wall";1;0;0;0;0;0;546
24;4;"27/01/25";2025;1;27;"9";"object";"wall";0;0;1;0;0;0;547
24;4;"27/01/25";2025;1;27;"9";"object";"crevice";1;0;0;0;0;0;556
24;4;"27/01/25";2025;1;27;"7";"room";"room";5;0;0;0;0;0;395
24;4;"27/01/25";2025;1;27;"7";"object";"brick_large";0;0;1;0;0;0;401
24;4;"27/01/25";2025;1;27;"7";"object";"brick_large";0;0;2;0;0;0;402
24;4;"27/01/25";2025;1;27;"7";"object";"brick_large";0;0;5;0;0;0;403
24;4;"27/01/25";2025;1;27;"7";"object";"crevice";0;0;1;0;0;0;404
24;4;"27/01/25";2025;1;27;"7";"object";NA;1;0;1;0;0;0;406
24;4;"27/01/25";2025;1;27;"7";"object";"brick_flat";0;0;1;0;0;0;413
24;4;"27/01/25";2025;1;27;"7";"object";"brick_flat";0;0;2;0;0;0;409
24;4;"27/01/25";2025;1;27;"7";"object";"brick_flat";2;0;1;0;0;0;417
24;4;"27/01/25";2025;1;27;"7";"object";"brick_flat";0;0;2;0;0;0;416
24;4;"27/01/25";2025;1;27;"7";"object";"brick_flat";0;0;1;0;0;0;415
24;4;"27/01/25";2025;1;27;"7";"object";"wall";0;0;1;0;0;0;419
24;4;"27/01/25";2025;1;27;"7";"object";"wall";1;0;0;0;0;0;434
24;4;"27/01/25";2025;1;27;"6";"object";"brick_flat";0;0;1;0;0;0;349
24;4;"27/01/25";2025;1;27;"6";"object";"brick_flat";0;0;1;0;0;0;377
24;4;"27/01/25";2025;1;27;"6";"object";"chimney";1;2;0;0;0;0;367
24;4;"27/01/25";2025;1;27;"6";"room";"room";4;0;0;0;0;0;347
24;4;"27/01/25";2025;1;27;"6";"object";"brick_flat";0;0;1;0;0;0;392
24;4;"27/01/25";2025;1;27;"6";"object";"crevice";1;0;0;0;0;0;391
24;4;"27/01/25";2025;1;27;"6";"object";"crevice";1;0;0;0;0;0;388
24;4;"27/01/25";2025;1;27;"6";"object";"crevice";1;0;0;0;0;0;382
24;4;"27/01/25";2025;1;27;"6";"object";"crevice";0;0;1;0;0;0;387
24;4;"27/01/25";2025;1;27;"6";"object";"brick_large";0;1;0;0;0;0;353
24;4;"27/01/25";2025;1;27;"6";"object";"brick_large";0;0;1;0;0;0;354
24;4;"27/01/25";2025;1;27;"5";"object";"brick_flat";0;0;1;0;0;0;329
24;4;"27/01/25";2025;1;27;"5";"room";"room";9;1;0;0;0;0;298
24;4;"27/01/25";2025;1;27;"5";"object";"crevice";0;0;1;0;0;0;311
24;4;"27/01/25";2025;1;27;"5";"object";"crevice";0;0;1;0;0;0;318
24;4;"27/01/25";2025;1;27;"5";"object";"crevice";0;0;1;0;0;0;322
24;4;"27/01/25";2025;1;27;"5";"object";"crevice";0;0;0;1;0;0;325
24;4;"27/01/25";2025;1;27;"5";"object";"crevice";0;0;1;0;0;0;324
24;4;"27/01/25";2025;1;27;"5";"object";"other";0;0;1;0;0;0;334
24;4;"27/01/25";2025;1;27;"5";"object";"chimney";0;2;1;0;0;0;332
24;4;"27/01/25";2025;1;27;"5";"object";"brick_flat";0;0;1;0;0;0;344
24;4;"27/01/25";2025;1;27;"5";"object";"brick_flat";0;0;1;0;0;0;341
24;4;"27/01/25";2025;1;27;"5";"object";"brick_flat";0;0;1;0;0;0;342
24;4;"27/01/25";2025;1;27;"5";"object";NA;1;0;0;0;0;0;304
24;4;"27/01/25";2025;1;27;"4";"object";"brick_flat";0;0;1;0;0;0;292
24;4;"27/01/25";2025;1;27;"4";"object";"brick_flat";0;0;1;0;0;0;276
24;4;"27/01/25";2025;1;27;"4";"object";"brick_flat";0;0;1;0;0;0;273
24;4;"27/01/25";2025;1;27;"4";"room";"room";5;2;11;0;0;0;259
24;4;"27/01/25";2025;1;27;"4";"object";"crevice";0;1;0;0;0;0;264
24;4;"27/01/25";2025;1;27;"4";"object";"crevice";0;1;0;0;0;0;265
24;4;"27/01/25";2025;1;27;"4";"object";"crevice";1;0;0;0;0;0;263
24;4;"27/01/25";2025;1;27;"2";"room";"room";3;1;6;0;0;0;102
24;4;"27/01/25";2025;1;27;"2";"object";"room";0;0;1;0;0;0;105
24;4;"27/01/25";2025;1;27;"2";"object";"pile";1;0;0;0;0;0;173
24;4;"27/01/25";2025;1;27;"2";"object";"wall";0;0;1;0;0;0;107
24;4;"27/01/25";2025;1;27;"2";"object";"wall";0;0;1;0;0;0;126
24;4;"27/01/25";2025;1;27;"2";"object";"wall";0;0;1;0;0;0;152
24;4;"27/01/25";2025;1;27;"2";"object";NA;0;0;1;0;0;0;151
24;4;"27/01/25";2025;1;27;"2";"object";"wall";1;0;0;0;0;0;157
24;4;"27/01/25";2025;1;27;"2";"object";"wall";0;0;1;0;0;0;162
