"date","time","temperature","filename","room"
"2024-01-15","08:42:00",7.5,"iButton_R1.csv",1
"2024-01-15","12:57:00",7.5,"iButton_R1.csv",1
"2024-01-15","17:12:00",7.5,"iButton_R1.csv",1
"2024-01-15","21:27:00",7.5,"iButton_R1.csv",1
"2024-01-16","01:42:00",7.5,"iButton_R1.csv",1
"2024-01-16","05:57:00",7.5,"iButton_R1.csv",1
"2024-01-16","10:12:00",7.5,"iButton_R1.csv",1
"2024-01-16","14:27:00",7.5,"iButton_R1.csv",1
"2024-01-16","18:42:00",7.5,"iButton_R1.csv",1
"2024-01-16","22:57:00",7.5,"iButton_R1.csv",1
"2024-01-17","03:12:00",7.5,"iButton_R1.csv",1
"2024-01-17","07:27:00",7.5,"iButton_R1.csv",1
"2024-01-17","11:42:00",7.5,"iButton_R1.csv",1
"2024-01-17","15:57:00",7.5,"iButton_R1.csv",1
"2024-01-17","20:12:00",7.5,"iButton_R1.csv",1
"2024-01-18","00:27:00",7.5,"iButton_R1.csv",1
"2024-01-18","04:42:00",7,"iButton_R1.csv",1
"2024-01-18","08:57:00",7,"iButton_R1.csv",1
"2024-01-18","13:12:00",7,"iButton_R1.csv",1
"2024-01-18","17:27:00",7,"iButton_R1.csv",1
"2024-01-18","21:42:00",7,"iButton_R1.csv",1
"2024-01-19","01:57:00",7,"iButton_R1.csv",1
"2024-01-19","06:12:00",7,"iButton_R1.csv",1
"2024-01-19","10:27:00",7,"iButton_R1.csv",1
"2024-01-19","14:42:00",7,"iButton_R1.csv",1
"2024-01-19","18:57:00",7,"iButton_R1.csv",1
"2024-01-19","23:12:00",7,"iButton_R1.csv",1
"2024-01-20","03:27:00",7,"iButton_R1.csv",1
"2024-01-20","07:42:00",7,"iButton_R1.csv",1
"2024-01-20","11:57:00",7,"iButton_R1.csv",1
"2024-01-20","16:12:00",7,"iButton_R1.csv",1
"2024-01-20","20:27:00",7,"iButton_R1.csv",1
"2024-01-21","00:42:00",7,"iButton_R1.csv",1
"2024-01-21","04:57:00",7,"iButton_R1.csv",1
"2024-01-21","09:12:00",7,"iButton_R1.csv",1
"2024-01-21","13:27:00",7,"iButton_R1.csv",1
"2024-01-21","17:42:00",7,"iButton_R1.csv",1
"2024-01-21","21:57:00",7,"iButton_R1.csv",1
"2024-01-22","02:12:00",7,"iButton_R1.csv",1
"2024-01-22","06:27:00",7,"iButton_R1.csv",1
"2024-01-22","10:42:00",7,"iButton_R1.csv",1
"2024-01-22","14:57:00",7,"iButton_R1.csv",1
"2024-01-22","19:12:00",7,"iButton_R1.csv",1
"2024-01-22","23:27:00",7,"iButton_R1.csv",1
"2024-01-23","03:42:00",7,"iButton_R1.csv",1
"2024-01-23","07:57:00",7,"iButton_R1.csv",1
"2024-01-23","12:12:00",7,"iButton_R1.csv",1
"2024-01-23","16:27:00",7,"iButton_R1.csv",1
"2024-01-23","20:42:00",7,"iButton_R1.csv",1
"2024-01-24","00:57:00",7,"iButton_R1.csv",1
"2024-01-24","05:12:00",7,"iButton_R1.csv",1
"2024-01-24","09:27:00",7,"iButton_R1.csv",1
"2024-01-24","13:42:00",7,"iButton_R1.csv",1
